locus_tag	LanzaTech	MeOH	NO3_lowO2_slow_growth	NoCu	NoLanthanum	WT_control	WithLanthanum	aa3_KO	crotonic_acid	highCu	highO2_slow_growth	lowCH4	lowCu	lowO2_fast_growth	lowO2_slow_growth	medCu	slow_growth	uMax	unknown	gene_symbol	product	type	sys	pc1	pc2	pc3	tsne1	tsne2
EQU24_RS00315	28.344922389616258	28.697550775852648	49.67589485114911	53.34435110994101	55.317056647166055	45.075565065114745	46.58804537082733	37.1583187598073	60.05562290598739	58.85501076742726	81.8938574546304	44.838075432532634	54.95807611885953	45.005327364737674	24.149921824054633	46.05588990818329	52.02652427828859	57.0828997641375	31.27118817216884		CPBP family intramembrane metalloprotease	CDS	other	-0.2286311439638272	0.029351994983836473	0.006038748096817661	0.017677775	7.7411532
EQU24_RS00320	96.04726712534332	48.62490476422075	84.76799666648407	119.92026493640748	104.25347451867631	82.82314504551671	108.41553771551783	91.92688189852709	100.7046193630205	166.66801377791504	108.28895622790205	62.542535878395924	119.79546313942818	94.46702621975042	41.93693649664439	117.70843360863412	139.59667092770508	145.65035125839032	41.53564559421131		YcgL domain-containing protein	CDS	other	-0.1598468617003677	0.012634697484838055	0.0013623264854550222	-10.14774	3.2067068
EQU24_RS00330	35.78309360333964	15.395013640749024	32.52940501723089	35.02920265832288	34.652140567198536	30.11164216921594	30.23416687625367	24.905485044468463	48.401265587909535	46.966199690950155	52.80228168023565	20.98121990808076	39.60318911831898	31.78938240649981	11.062501219900804	35.80920066718172	33.30825474829112	47.011798503852354	20.295542877347863		flippase	CDS	other	-0.24635107711668436	0.031070478634685223	0.009486706701202987	5.6249433	8.484658
EQU24_RS00335	39.521357920949335	18.97722303415935	23.910427933874306	43.969435425557016	40.168101316427794	33.18880198709262	39.89963403988527	29.76940833408139	50.71991158626612	62.164397071440895	43.55829028699323	22.336333132581355	46.880981629677464	36.391151950864106	10.21330269232899	36.60232695780095	40.96107407677634	56.35181500951136	21.80957204684453		hypothetical protein	CDS	other	-0.24131554091571342	0.03038387658190902	0.00996735749161682	3.7013931	10.588211
EQU24_RS00340	45.52790213184045	23.330373631509534	34.60694427660313	60.06753866931029	37.80906145169988	34.8012861808769	34.953676398007026	30.462971444586586	59.65055799453107	63.21792417000408	57.69993075638692	31.920646154460055	55.84645310025151	44.138993873646314	12.848075515044473	50.045584255624554	37.99521419053915	66.70477566294099	24.39318881149694		hypothetical protein	CDS	other	-0.23381666700971548	0.0327566686048326	0.005810400746743789	0.4296253	10.8878765
EQU24_RS00345	53.877215059064646	15.446969804738572	30.26172458043249	36.8216837540969	44.681239164681244	34.28465816557597	39.34740522031889	33.51577343311405	68.26892493293118	44.98149977789775	46.93517852120521	22.89084922813133	39.02530362430149	34.65185363844028	7.537239821237104	28.82746897374176	35.52591597291115	51.493546537345146	21.683746291397647		hypothetical protein	CDS	other	-0.24223606596178376	0.027693854434373843	0.010340667771706176	3.8064382	7.7671733
EQU24_RS00350	60.16120060942757	30.218772710495436	70.53074122847575	85.50849479577153	78.9105528556332	56.73776543770127	73.48125077549922	59.414987192537055	106.23154549868408	80.37787111606076	92.04708375256715	49.337799154824914	76.16272154166924	65.17048307478463	19.561638707315282	72.6401543411171	44.71040250534641	100.1424070309618	32.76223243891965		methyltransferase domain-containing protein	CDS	other	-0.20309153268152294	0.027478310676984568	-0.0022604899993217734	-5.1306334	7.330725
EQU24_RS00355	61.42878222606871	30.381503085221624	49.979634105143816	65.94860304189062	64.89216239970689	35.73434574613475	57.43331151217679	34.30912460318013	72.09471526111403	71.26421552994883	76.82554778757907	47.83067433023869	64.05036664849914	60.479265092685125	18.77795880283907	59.51970361935248	38.749485530113276	85.46630132056528	29.305242382820303		glycosyltransferase	CDS	other	-0.21934565360434535	0.03092895357370881	0.0031157249452181007	-2.685372	9.036055
EQU24_RS00360	25.390858175016405	22.37987169377355	36.15434540680835	54.511632138772825	40.01278548219898	27.69554350554276	35.28248067651623	26.616284054403806	54.25926924690165	56.59290611250263	56.72940845533235	34.8999760224889	52.39932665920439	43.732448892963525	12.417942983782822	55.02223961005176	31.90938198245967	61.82283919742094	12.965512107114687		glycosyltransferase	CDS	other	-0.23797240958844726	0.03446103616330448	0.004687136014251985	2.0710287	10.963828
EQU24_RS00365	35.526120170517	26.606013984233442	41.80337614317324	60.208091045982314	50.90775029343982	43.81949422784392	43.4021710880392	36.6225889595903	68.29286581463917	68.72179000467627	63.090589712925706	33.362254646753605	55.30311294762225	44.212770877040974	12.30484810108443	54.23277075641153	32.59506495649254	62.69876163697001	27.061101920897		glycosyltransferase family 2 protein	CDS	other	-0.2301776514313819	0.03240067080722381	0.003993696511590569	-0.57893616	9.901773
EQU24_RS00370	35.759428913281795	40.074989299618906	43.27212064218178	44.91428430601107	105.38184504573599	31.840058452467705	92.05966945300445	27.889709053353755	62.219376124894254	51.70761609466634	46.82786874259396	33.2064180593959	43.6990565903828	55.91552000734379	9.040358883422405	45.15498211494737	25.47135233672153	65.38188288044107	35.65806884038402		hypothetical protein	CDS	other	-0.22945525314493234	0.029147723430425793	0.007242902143202372	0.4557995	5.141928
EQU24_RS00375	37.786856987639084	32.64959793818854	48.34982272478413	53.406851588087	51.6503592750744	38.13194214379214	49.04974043897656	35.72053906876247	78.56883238081642	56.32369680060292	74.37223789649991	38.74189206028648	51.89037999896492	47.16482185169031	18.064278437005086	51.50815170207976	33.89659640186288	70.76448818254885	33.54987905241178		glycosyltransferase	CDS	other	-0.22842255692058178	0.03245918021235864	0.004347871151077948	-0.8123866	8.820768
EQU24_RS00380	70.53630310265291	41.0318697270033	53.10897105056027	68.26853847478704	53.201566697634334	44.72575711895663	46.670385493269976	38.95630952617654	90.97448950764826	69.73455784201283	76.41603152751982	52.10948720564271	67.43779188971865	67.70353486055019	19.510369433907297	65.27429999340616	41.21113364507528	94.92959283085052	36.265473613946384		SDR family oxidoreductase	CDS	other	-0.21497473416857218	0.03153750965664569	0.003404729977808905	-4.0250998	9.226663
EQU24_RS00385	75.22307973348265	80.18553748606008	46.72743142156723	40.45776284162353	101.55672217728943	42.38982369406507	60.87723685285183	31.98594935463009	81.2964883806242	41.559550645881814	43.506722430610104	57.28165940156434	43.87104952136	77.18330617621352	14.855619994984318	41.58322166232414	24.298309356074327	79.77524097786237	46.61338035472891		hypothetical protein	CDS	other	-0.22310975225609017	0.029040708767030604	0.011150756949849355	-0.6306091	6.5835
EQU24_RS00390	24.610078230797544	12.825282397730819	25.427827992641863	32.77702981158433	36.475950056611126	27.666303997795524	42.19634982496723	23.42302758812322	41.502010899037145	38.2748941228659	41.89352952541344	16.71220310724418	30.383274739670128	23.44848899523299	10.64978618639712	27.19976447657726	18.477236045516513	38.047986639365696	18.08885694066344		glycosyltransferase family 4 protein	CDS	other	-0.2531866967837339	0.03290701684574731	0.009477977931253786	7.9905834	7.625972
EQU24_RS00395	30.71997984764517	21.82112890723275	28.106126988464236	38.10962293947695	38.92551796172328	21.89261712023483	37.084680261853734	21.490223172917908	45.35624053846527	37.400150731361016	47.93288053068242	25.119986907698323	35.423320019531346	33.73727873620992	10.530436696703518	33.39580605375618	22.86833167604859	45.59232202217637	17.66101621594051		ATP-binding protein	CDS	other	-0.24910629795393652	0.03353269687374227	0.008469992903069401	6.792082	8.71973
EQU24_RS00400	43.082449279383	29.46325306242059	40.27865978180779	43.90187655769245	58.613857995849756	32.983865573686515	62.27310561966242	26.763173065171017	63.915513703525676	43.45134258900726	54.02259757689261	33.448380907322246	43.35687275250222	40.97229262291549	13.441914967872576	40.543959751789714	26.997919886612202	51.90870690358566	30.937339611579823		polysaccharide biosynthesis protein	CDS	other	-0.23713655742645262	0.031119419355089686	0.007274751978157711	1.9456027	6.97835
EQU24_RS00405	82.45343636896058	33.3453427040618	91.21540761809109	101.2749030742276	123.81140817332633	58.25774235079807	137.78835324479002	57.10124968029316	146.17300529143841	107.81862900494113	71.29119561739374	57.13357775451677	94.18309945581629	72.66259297946691	33.88842869974514	83.40872276591416	67.41042129797367	110.04609502297937	55.850688529167066		LysR family transcriptional regulator	CDS	other	-0.18157504369533997	0.022139375380404103	-0.0002464715766185773	-5.235828	1.5705581
EQU24_RS00410	84.8182088514991	110.75909857253416	124.96102083169828	168.23999839717598	174.80517277878022	79.34055987937964	171.1920721097764	78.02928803401022	185.4568151159313	150.45682580300237	143.99142544766622	99.44564791462184	180.07019196017313	146.9298403675362	49.03622913865488	196.10203710068453	114.63711696841077	193.4821351682799	78.28560742803147		methyltransferase domain-containing protein	CDS	other	-0.11782210622393928	0.02659972530622418	-0.01975444814232363	-12.2475605	1.2239951
EQU24_RS00415	183.68560858574426	227.0501780930234	286.7160642387341	348.51449855102464	354.7296435525515	208.20163826811796	363.87081206871574	241.2826282380285	400.1623122192278	384.6919113754865	359.0383607379311	278.0421923055477	359.3523057939476	337.2617934884803	117.75348626421896	400.49061352709407	256.88379294035605	422.72782372647293	240.6654622864442		rhodanese-like domain-containing protein	CDS	other	0.09953797824581981	0.009031208498327371	-0.05059051834403943	-10.337402	-6.0547543
EQU24_RS00420	278.8631692006401	70.32249790616403	220.58395724179275	283.9547456183505	188.35997743326976	191.4461335192276	174.30717863187277	185.42064961048118	364.55122581492463	354.8538693479965	246.42013372856223	154.70091825728838	300.92661237849126	218.83537844821413	61.54120061295736	317.6312621508	184.1917237409147	340.0219079775191	99.46415004594503	typA	translational GTPase TypA	CDS	other	0.0064226508458348555	0.004562347057371657	-0.04041960765880839	-12.111456	-4.499669
EQU24_RS00425	97.92542314494506	97.45581640949165	169.80123882659765	235.60661937807913	159.48178160599772	109.85306757995367	146.090631700365	138.46309251085788	193.7783051957802	309.81020743943424	262.85922068130435	145.43867916395803	230.14955999425314	203.65915072507826	69.53993981984816	238.18998607133918	164.90956466737305	300.57861749385467	80.95329940444213	hisB	imidazoleglycerol-phosphate dehydratase HisB	CDS	other	-0.05623551788459189	0.02401446866133228	-0.03260952548623254	-12.553819	-2.8210096
EQU24_RS00430	148.06252361341768	76.02164312230227	150.30281467800557	206.22637754920035	138.37946765788485	113.74800588318415	118.69129968359103	112.77092827576911	219.35735284156982	244.630240750118	222.37380988015198	133.05034953116734	212.49806570915615	178.50968751647633	51.30703673350683	214.25048275295063	122.53500268909342	268.5389223738741	87.08880172898206	hisH	imidazole glycerol phosphate synthase subunit HisH	CDS	other	-0.08024961232814418	0.025575675133411187	-0.027776017098024942	-12.4205475	-1.389123
EQU24_RS00435	273.4886706565875	86.37515417508878	277.50605666388174	360.8054911908498	203.64650345014203	186.04501333327107	164.451568693731	210.59515746659014	398.91950169470863	454.0374201529018	341.62905687835314	190.04352033091217	346.07768843624814	264.4818529177772	80.94549267442396	364.3910787255406	188.32497825642818	443.580708243963	106.64762711785075	hisA	1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino]imidazole-4- carboxamide isomerase	CDS	other	0.057774796851461654	0.0134517564143028	-0.06038604668670553	-11.872588	-5.6215196
EQU24_RS00440	241.5802628880789	84.95290554221114	202.37678667530287	213.2759271228431	136.41466532505493	135.8161746000673	118.75814628164599	131.19028030461288	315.19266723614777	275.0056811233859	219.2376807257075	147.30282671253994	207.0882188548866	218.4982860256388	45.20191853181142	226.292321238672	116.62269781087753	325.1912348385666	141.86950082521648	hisF	imidazole glycerol phosphate synthase subunit HisF	CDS	other	-0.0486933643674174	0.02009199833331411	-0.022524072815339358	-13.02404	-2.3569567
EQU24_RS00445	73.5225172321685	29.995856784058727	96.88965928594618	140.36027021444104	73.03687972480728	69.30737793528449	59.804378131078394	72.65096587892128	145.2647656502129	171.68841559955436	128.0834185755179	75.73395124554445	134.78690407014224	99.85877728510123	35.036655123003605	143.12309655207392	62.55689787166406	156.83624955041083	58.59358870975179	hisI	phosphoribosyl-AMP cyclohydrolase	CDS	other	-0.16146273581056836	0.03519586481675531	-0.012317518293883828	-11.783265	4.4918756
EQU24_RS00450	75.07188093798493	53.143339723723294	98.10493816558943	170.01672266668007	177.15370965218136	87.65235939868293	245.84380453723514	72.85898444848625	182.08742960735825	217.83394682534873	122.3113080203369	96.8131498665583	157.47243623456987	114.60541246232947	48.02044683714329	173.12735613078044	79.58651122969778	183.81555500033332	81.51042579205298		phosphoribosyl-ATP diphosphatase	CDS	other	-0.12159434224275867	0.029314362193696278	-0.0190027379506724	-12.04309	1.2469109
EQU24_RS00455	84.34900205705465	43.17777942985673	147.2378417703833	149.4633538899437	138.07993060560568	119.96468371268594	171.49916967338694	140.91048425256898	254.9708406190059	144.47577671248467	162.0707202761771	84.13704507379573	134.2241350001489	121.12906152492923	40.549071509717926	142.07511526441994	86.94884747290686	176.06512620878905	66.44943974539717	tatA	twin-arginine translocase TatA/TatE family subunit	CDS	other	-0.12399508594594413	0.01540764569877962	-0.019002610021896276	-10.849572	0.9128319
EQU24_RS00460	81.42242714600052	98.06638524026042	141.20289252690569	172.38922519244053	118.78181873120839	111.7208077525348	141.89310356827136	102.28324695904335	263.0460137966449	167.45166172295933	178.701308527925	119.74148496518535	157.43971708514482	174.97733544651626	47.58946156911869	170.06383751582715	84.46685351652759	209.5482133320951	89.29511344457367	tatB	twin-arginine translocase subunit TatB	CDS	other	-0.11109804500419114	0.03155945516064726	-0.023112533039698527	-11.368623	0.7032427
EQU24_RS00465	44.17796164024824	42.795744486987125	68.06423215470585	66.7404095239267	79.77094094559341	48.931514512626535	87.821976696738	42.41573811954777	103.94386407672222	70.97262009625099	105.02347927238588	66.86679857329435	68.37624280124456	69.36718438071924	25.89954698100014	62.002904040894485	51.292977184958715	86.64522763834667	33.977206776281136	tatC	twin-arginine translocase subunit TatC	CDS	other	-0.2068718727469713	0.028553869697943633	-0.0005056080381937422	-3.9977932	3.5341127
EQU24_RS00470	33.224907514512616	26.676636476088625	49.41963266440162	61.79506496600118	65.73444241142178	36.92920980840085	66.97241701167614	30.341513418840613	78.341641478856	56.880027756257206	67.31593564254273	38.953676229054466	53.26895666887827	45.03024714833802	19.746795033520744	53.44853349612939	32.3642741621141	63.74077350742644	21.066807313421975		GDSL family lipase	CDS	other	-0.22791617825092406	0.031790222091757366	0.0023060133223635365	-0.4968692	8.381591
